location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26149,2021-05-25,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,6,0,6172,98,28,18101,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,20,20,-11,1,2.31,4.84,5.17,5.06,13.31,2.53,5.61,4.51,2.2,3.52,5.06,3.08,,,1.98,1.76,4.62,2.97,3.52,2.53,1.65,4.51,1.54,7.7,3.63,,1.54,3.85,3.85,,2.97,2.53,2.53,2.31,6.49,17.82,4.95,2.75,8.36,,3.63,3.3,2.31,1.65,3.52,32.56,,3.96,12.21,,1.76,4.95,3.52,2.75,2.31,2.86,2.09,,25.388889,18.244444,31.177778,0.0,,14.494444,51.065362
US_MI_26149,2021-05-26,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,8,0,6180,98,2,18103,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,26,23,-11,2,2.14,4.06,5.77,3.52,10.79,1.92,5.66,5.45,2.24,3.84,4.91,6.09,,3.1,,2.24,4.06,1.92,2.56,3.31,2.56,2.78,1.5,7.26,2.67,,1.6,4.06,2.46,1.92,2.14,2.99,2.56,1.81,4.06,16.66,4.59,1.6,8.33,2.46,3.52,,1.92,2.56,4.06,33.43,1.81,5.23,9.82,,,5.23,2.56,2.67,2.88,2.14,2.67,,21.661111,17.927778,28.577778,5.08,,16.016667,70.488683
US_MI_26149,2021-05-27,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,2,0,6182,98,162,18265,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,24,15,-14,1,,4.76,4.76,3.63,12.02,2.38,6.35,5.21,1.93,3.74,4.76,2.04,1.81,3.97,,1.81,5.55,2.72,3.85,3.52,2.04,5.78,,6.8,4.76,2.04,,4.31,2.04,1.7,2.95,2.38,2.61,1.93,5.55,17.23,4.2,2.83,7.37,2.04,3.52,2.83,1.81,,4.65,32.88,,3.4,6.8,2.95,2.04,6.24,2.72,2.04,2.38,2.61,2.49,,15.811111,9.622222,23.555556,1.665111,,7.988889,60.080287
US_MI_26149,2021-05-28,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,3,0,6185,98,147,18412,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,10,10,-18,5,,2.21,1.99,3.2,10.15,2.1,5.85,4.3,,4.19,4.86,2.98,1.88,2.76,2.54,2.87,3.75,2.1,2.43,1.99,,3.64,1.66,7.39,4.86,1.76,2.76,3.86,,2.65,3.09,3.09,2.76,1.99,4.75,15.78,5.08,1.88,7.17,,3.2,2.54,,2.1,4.96,28.25,,2.1,7.72,,,3.97,4.41,4.3,,2.76,,,9.355556,5.861111,17.35,6.053667,,5.8,78.595864
US_MI_26149,2021-05-29,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,6,2,6191,100,137,18549,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,14,27,-28,-1,,3.87,5.8,2.9,11.47,,4.97,4.97,,7.74,4.28,2.21,,1.94,1.94,2.07,5.11,4.15,3.04,2.63,1.94,4.28,,5.67,4.01,,,3.73,2.49,3.04,4.7,3.18,3.87,1.94,5.25,12.02,4.28,,7.05,2.21,2.21,4.28,3.32,2.63,4.01,31.78,,4.7,7.46,,,5.53,3.87,2.63,3.18,3.87,,,10.088889,3.161111,17.877778,3.556,,0.35,51.097488
US_MI_26149,2021-05-30,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,0,0,6191,100,93,18642,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,23,35,-24,-5,,4.25,5.63,3.43,14.82,,7.96,4.94,,3.02,4.8,3.98,2.88,,2.75,,5.49,3.29,3.84,4.39,2.33,3.43,,5.63,4.39,,1.92,3.84,2.88,,3.02,2.06,2.88,2.06,3.43,14.96,4.25,1.92,10.29,,2.47,3.43,2.2,,4.53,32.94,,4.25,12.9,,,5.9,3.02,3.57,2.2,,2.61,,12.861111,3.022222,20.711111,0.0,,1.266667,45.44652
US_MI_26149,2021-05-31,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,0,0,6191,100,0,18642,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,20,24,-79,17,,4.07,4.95,3.18,13.46,,6.35,3.05,,3.3,5.08,4.07,1.91,,3.18,,7.62,,2.92,2.79,,3.43,1.78,7.5,3.81,1.78,,3.81,2.03,,2.54,5.84,2.41,2.92,5.59,14.61,3.3,2.54,10.04,3.05,2.54,2.92,2.29,,3.94,28.45,,2.67,10.8,2.03,1.91,3.3,3.68,3.43,3.18,2.16,2.92,2.16,15.444444,6.538889,21.127778,0.0,,6.522222,55.431543
US_MI_26149,2021-06-01,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,7,0,6198,100,61,18703,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,24,26,-11,1,2.1,3.75,3.98,4.64,12.48,1.66,7.62,3.53,1.66,4.64,4.64,4.53,1.55,3.65,,2.43,5.63,2.98,2.76,3.42,1.88,3.98,2.1,6.96,3.09,,,4.09,2.32,1.55,3.2,1.55,4.42,2.54,5.08,17.34,3.98,1.88,9.94,2.21,2.43,3.75,1.88,,3.65,34.68,,4.31,11.82,2.54,2.32,4.42,4.31,2.98,,2.21,2.65,2.21,17.733333,9.005556,24.188889,0.0,,8.066667,53.386347
US_MI_26149,2021-06-02,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,10,0,6208,100,19,18722,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,23,23,-12,2,2.71,3.17,5.43,3.73,13.79,3.17,5.65,4.41,1.58,3.05,3.5,3.28,1.58,3.17,1.92,1.7,5.76,3.28,3.05,2.83,2.49,4.07,2.6,7.23,4.41,2.15,,4.52,3.28,1.7,3.96,3.17,2.71,2.15,6.33,19.1,5.54,1.7,10.29,2.49,4.18,2.37,2.26,,2.26,29.28,1.58,4.97,8.03,,2.6,4.63,4.18,3.39,1.58,2.71,2.26,2.37,17.288889,10.527778,23.338889,0.1016,,11.688889,69.917777
US_MI_26149,2021-06-03,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,7,-1,6215,99,68,18790,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,26,26,-10,2,1.84,4.02,5.74,3.33,12.17,,6.78,3.56,,3.67,3.1,2.99,1.61,2.07,2.3,1.95,6.09,,3.44,2.3,4.48,2.64,1.72,7.12,3.44,2.18,,2.53,1.84,,2.76,,2.18,,5.97,16.31,4.82,1.84,9.07,2.53,2.41,3.67,2.41,,5.05,28.82,,4.71,10.45,2.18,1.84,4.94,3.44,4.02,1.95,3.21,,,19.383333,12.911111,27.294444,0.072571,,12.927778,67.072211
US_MI_26149,2021-06-04,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,10,0,6225,99,64,18854,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,10,17,-10,1,2.55,2.31,3.77,2.31,15.33,2.55,5.6,2.92,,5.11,3.04,2.92,,3.16,2.55,2.19,5.72,2.8,2.55,1.7,1.95,3.28,3.65,7.3,2.92,2.55,1.95,2.68,,2.07,4.87,3.65,,2.8,6.08,15.81,3.16,,11.43,,4.01,1.7,3.16,,6.69,27.49,,3.77,13.02,,1.95,7.18,4.01,2.92,2.19,3.16,2.55,,24.177778,16.161111,31.272222,0.0,,11.088889,44.176207
US_MI_26149,2021-06-05,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,3,0,6228,99,13,18867,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,15,26,1,-3,,4.33,5.04,2.52,17.48,2.66,4.06,4.62,,3.64,5.31,2.66,,,3.22,2.8,6.15,2.52,3.22,3.22,2.1,3.22,,5.31,4.2,,2.52,3.78,1.96,,2.8,3.08,3.5,2.38,4.75,15.1,4.62,2.24,12.45,3.22,2.24,3.22,2.38,,6.29,28.95,2.94,3.5,13.01,2.24,,6.85,,2.94,,2.66,3.08,,25.461111,18.388889,31.333333,0.0,,12.133333,43.560554
US_MI_26149,2021-06-06,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,0,0,6228,99,117,18984,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,27,33,0,-2,3.53,2.48,6.66,3.53,14.24,,4.57,4.31,,2.88,4.83,2.22,,,4.05,,5.1,4.7,3.79,3.27,3.92,3.14,2.61,7.58,4.83,,,4.18,1.83,,3.53,2.48,2.48,2.35,6.66,14.24,3.92,,13.2,,3.01,1.96,2.74,,3.92,35.94,,4.05,13.2,,,7.06,3.4,3.4,,1.96,,,25.8,18.755556,31.288889,0.0,,14.766667,50.636314
US_MI_26149,2021-06-07,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,6,0,6234,99,109,19093,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,24,21,-12,3,2.28,4.67,3.41,5.12,12.63,2.28,6.49,6.26,2.5,2.85,4.44,3.64,,3.53,1.82,2.62,5.92,2.16,3.19,2.5,3.64,2.73,3.53,5.58,2.62,1.71,2.85,4.67,2.05,1.71,3.87,1.94,3.3,3.87,7.17,19.69,4.1,,11.27,2.62,2.28,4.21,3.07,1.59,4.89,33.01,,4.67,10.02,,,5.92,3.76,4.21,2.28,2.05,2.85,,23.5,20.366667,29.066667,2.455333,,19.461111,78.286573
US_MI_26149,2021-06-08,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,5,0,6239,99,139,19232,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,22,21,-15,3,,4.7,5.64,2.82,11.63,2.94,6.34,3.88,2.11,3.29,5.99,3.52,,1.88,2.35,1.76,6.34,2.0,3.88,2.23,3.17,3.76,2.0,7.63,3.88,1.88,1.76,3.29,2.35,1.76,3.29,2.82,,1.64,4.82,20.43,4.93,1.88,11.04,3.41,3.88,2.94,,,5.99,31.36,2.0,4.23,10.1,2.11,,5.29,4.11,2.7,1.88,2.47,2.94,,23.438889,19.927778,28.122222,7.3152,,20.422222,83.314627
US_MI_26149,2021-06-09,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,2,0,6241,99,131,19363,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,26,29,-17,2,3.14,3.98,3.5,3.02,10.14,,7.12,5.19,2.9,3.38,4.34,3.02,,3.5,1.81,1.81,4.59,3.62,2.9,2.17,2.9,3.38,3.14,9.41,3.5,,,4.34,2.29,,2.41,4.22,3.26,3.14,4.83,18.95,5.07,,8.93,,4.34,1.69,2.05,1.69,7.12,31.74,,4.22,12.55,,1.81,7.72,4.71,4.47,2.41,2.54,1.93,3.14,24.65,18.983333,30.422222,0.931333,,20.05,75.71142
US_MI_26149,2021-06-10,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,1,0,6242,99,78,19441,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,20,21,-16,2,,3.93,4.91,3.69,12.41,3.07,6.63,5.65,,4.18,3.69,2.95,2.58,2.33,2.7,2.33,4.91,2.95,3.07,3.32,1.97,2.83,2.21,8.97,5.41,3.07,,5.04,3.07,,2.95,3.19,2.7,2.21,5.77,17.45,5.28,3.19,11.3,2.21,3.32,3.19,2.7,1.97,4.91,31.57,,3.81,10.07,1.84,2.09,5.16,6.39,2.21,,1.84,,,24.5,19.238889,30.333333,1.11125,,20.088889,76.59399
US_MI_26149,2021-06-11,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,2,0,6244,99,1,19442,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,11,13,-19,3,,3.7,5.49,3.06,10.85,,6.0,3.96,,2.17,2.68,3.83,1.91,2.81,,2.55,5.62,2.42,4.08,3.32,2.81,4.08,3.19,6.38,4.85,,1.91,3.7,3.7,1.79,4.47,2.94,3.45,3.32,4.85,18.63,4.34,,9.57,2.3,2.81,2.81,,,4.34,31.27,2.04,4.98,11.1,,1.91,2.94,4.08,3.57,2.3,2.04,3.06,1.91,25.622222,18.894444,32.061111,0.66675,,19.311111,68.332928
US_MI_26149,2021-06-12,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,3,1,6247,100,62,19504,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,15,23,-7,-2,,3.84,5.21,4.8,15.78,2.74,6.17,3.43,,,4.67,3.02,2.88,3.16,2.74,2.06,5.63,1.92,3.02,2.88,,4.12,3.29,6.72,4.67,,3.57,5.49,,2.06,2.61,2.47,3.71,2.33,4.94,17.43,3.84,2.33,13.45,3.29,3.43,,3.84,1.92,3.29,30.46,2.06,4.8,13.17,,3.29,5.35,3.02,3.57,,3.02,,,25.05,18.583333,32.088889,0.0,,18.605556,67.646079
US_MI_26149,2021-06-13,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,0,0,6247,100,95,19599,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,29,31,-10,-2,2.01,4.29,4.02,3.35,13.81,,6.97,4.16,,2.41,4.56,3.08,1.88,2.28,4.02,2.95,5.1,3.76,2.95,3.08,,3.76,4.83,6.04,3.22,1.88,2.01,3.49,,,2.15,2.68,3.62,2.55,4.96,18.51,4.29,2.15,15.56,3.49,4.83,4.43,,,4.83,30.71,2.01,3.89,15.29,1.88,,6.17,2.82,3.08,,4.02,,,24.716667,19.105556,30.344444,0.127,,15.133333,55.620095
US_MI_26149,2021-06-14,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,3,0,6250,100,151,19750,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,25,23,-16,3,1.85,3.34,5.19,2.84,15.82,2.1,5.44,4.82,1.98,3.58,5.69,3.71,2.35,3.46,4.2,,7.17,2.23,3.46,,1.73,2.6,2.47,7.17,4.95,3.09,1.98,4.2,2.23,2.1,3.21,2.97,3.46,2.1,7.66,21.02,4.33,2.84,12.36,3.21,3.58,3.83,3.71,2.72,3.83,36.22,2.35,3.71,13.1,2.23,,6.92,3.96,2.84,1.73,2.6,2.6,,20.876543,15.339506,27.419753,0.0,,11.580247,55.399277
US_MI_26149,2021-06-15,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,5,0,6255,100,94,19844,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,25,24,-19,3,2.36,4.6,5.1,3.11,13.07,2.49,5.23,3.86,,2.24,4.73,2.12,1.87,2.99,2.74,,6.84,2.61,3.23,2.61,1.87,3.61,1.99,8.34,4.23,,2.74,6.22,2.36,,4.85,2.49,4.23,2.61,6.72,19.16,3.86,2.61,9.21,1.99,3.61,4.36,1.99,1.74,5.23,35.96,,5.1,9.83,,3.23,5.72,2.99,3.73,3.48,2.36,2.49,,19.611111,12.583333,26.016667,0.73025,,11.305556,58.989004
US_MI_26149,2021-06-16,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,1,0,6256,100,0,19844,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,24,26,-20,3,2.02,3.66,5.43,3.53,11.1,3.03,6.94,5.55,,3.91,6.43,,2.65,3.15,2.15,3.79,5.05,2.15,3.66,2.15,,5.68,2.9,6.31,2.9,2.78,2.15,4.54,2.78,,3.03,2.9,3.79,2.4,4.16,17.04,5.55,2.27,10.47,3.15,2.4,4.04,2.52,,5.3,37.23,,5.05,10.6,2.02,2.65,6.43,4.16,3.28,1.77,3.79,3.53,1.77,19.011111,10.266667,25.955556,0.0,,7.294444,46.797346
US_MI_26149,2021-06-17,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,1,0,6257,100,107,19951,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,25,22,-20,2,1.76,4.9,6.66,4.27,14.07,,6.91,5.53,,3.52,4.02,4.15,,,3.02,2.89,6.28,3.52,2.51,3.64,3.27,3.52,2.14,8.42,4.52,2.14,2.14,4.15,,,5.03,,2.89,2.77,6.66,18.47,4.52,2.39,12.31,2.14,4.27,4.27,2.39,,3.39,35.19,2.26,2.64,12.82,,2.26,5.03,3.39,3.14,1.89,2.14,4.27,,20.338889,9.455556,29.827778,0.0,,7.683333,44.210349
US_MI_26149,2021-06-18,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,3,0,6260,100,1,19952,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,8,12,-20,3,,5.57,3.67,3.54,12.28,,5.57,3.42,,4.43,5.7,1.9,1.9,2.15,2.15,3.29,6.58,2.28,4.3,,2.91,3.67,2.15,8.1,3.92,,1.9,3.8,2.4,,3.04,3.54,2.53,2.28,6.71,17.85,2.91,,10.63,2.91,3.17,2.91,2.15,,3.29,32.53,,3.92,11.39,,,6.71,4.05,2.91,2.02,2.02,2.66,,23.772222,16.177778,29.294444,17.314333,,15.888889,61.470162
US_MI_26149,2021-06-19,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,0,0,6260,100,179,20131,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,21,25,0,-3,,,5.34,3.88,10.82,,6.15,2.54,,2.67,3.88,2.14,2.14,,3.21,2.54,3.61,2.4,4.14,2.0,2.0,2.94,2.0,5.21,4.14,2.0,2.0,3.88,2.0,,2.27,1.87,3.61,,3.88,17.5,4.68,,8.95,2.67,2.81,3.21,2.4,4.28,4.28,33.0,,5.48,8.28,,,7.62,3.21,2.27,,3.34,2.27,,22.933333,18.061111,28.288889,6.313714,,18.422222,76.047037
US_MI_26149,2021-06-20,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,0,0,6260,100,1,20132,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,23,30,-9,-2,,3.67,5.44,3.54,11.13,1.9,6.71,4.05,,3.67,3.54,2.28,2.28,,,3.04,5.06,3.29,3.16,2.15,,2.78,1.77,5.06,3.79,1.77,1.77,3.42,2.02,1.77,4.43,1.9,2.66,,4.81,17.46,3.54,2.15,11.77,,1.9,,1.9,2.15,3.42,28.84,,4.55,12.14,,2.78,5.44,2.66,,2.02,4.17,,,23.833333,17.633333,29.95,13.062857,,19.0,74.516599
US_MI_26149,2021-06-21,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,0,0,6260,100,122,20254,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,19,19,-18,4,,3.84,5.04,3.12,12.73,1.92,4.57,4.08,,2.52,4.92,4.8,,2.52,,2.4,5.17,2.88,3.24,,,2.4,,7.57,4.57,1.68,,4.8,2.76,,3.96,3.0,2.64,2.28,6.49,20.06,4.68,2.88,8.53,3.0,3.48,2.4,1.92,,4.8,33.76,,2.4,9.73,2.52,2.64,4.45,3.96,3.36,2.64,3.96,1.92,,19.611111,17.088889,25.527778,26.67,,15.944444,79.503085
US_MI_26149,2021-06-22,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,1,0,6261,100,29,20283,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,22,19,-19,3,2.28,3.54,4.93,3.79,12.52,1.77,7.21,4.3,,3.41,3.79,3.29,,3.04,,2.91,5.18,2.91,4.93,3.16,2.4,4.05,2.02,6.96,3.79,2.02,2.02,3.54,3.41,,3.29,2.4,2.66,2.91,5.69,14.54,5.44,2.66,10.12,2.28,3.92,2.78,1.77,1.77,4.05,36.42,,,9.23,2.91,,5.31,5.56,3.67,,3.29,3.41,,14.444444,6.7,21.766667,4.1148,,6.494444,59.116493
US_MI_26149,2021-06-23,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,2,0,6263,100,29,20312,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,22,19,-19,3,2.35,5.2,5.7,4.58,10.04,2.73,6.82,5.08,3.59,2.97,4.96,4.09,2.35,3.72,1.74,1.74,6.69,3.1,4.09,3.72,3.1,2.85,2.11,8.67,4.58,1.86,,4.96,2.48,,3.72,3.22,3.96,,6.57,14.99,5.08,,8.43,,4.46,2.97,2.35,,3.84,38.41,1.74,4.21,8.43,1.74,3.47,4.96,4.58,3.47,2.23,4.09,2.35,,17.711111,10.544444,23.561111,0.399143,,10.722222,63.851768
US_MI_26149,2021-06-24,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,-5,0,6258,100,41,20353,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,13,17,-20,3,1.98,4.69,6.79,2.59,10.5,2.22,6.42,4.82,1.73,3.33,4.57,2.47,1.85,2.1,2.35,1.85,5.43,3.95,5.56,3.58,1.73,5.06,2.1,8.27,3.83,2.84,2.35,3.33,3.09,,4.45,2.84,2.59,3.21,7.66,15.31,6.17,,7.29,2.47,2.84,3.21,,1.73,4.32,35.44,2.35,4.57,6.54,,,4.82,4.2,3.71,1.98,,3.83,,21.083333,15.144444,27.105556,0.254,,13.072222,60.263106
US_MI_26149,2021-06-25,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,-4,0,6254,100,62,20415,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,6,7,-21,5,,3.94,4.66,3.82,11.58,,7.04,3.1,,2.39,4.18,3.1,,,2.15,,5.85,2.98,2.27,2.75,,3.46,2.63,8.0,4.54,2.03,1.91,3.7,3.1,2.63,3.94,4.06,3.22,2.27,3.7,16.71,5.01,2.75,7.28,,2.15,4.54,2.03,2.75,4.42,29.96,,5.01,8.0,,2.75,4.89,4.3,3.34,2.15,1.79,2.63,1.67,21.555556,18.477778,25.688889,29.125333,,19.577778,88.616835
