location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13009,2021-06-27,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,0,0,4600,135,1,2549,0,0,0,0,0,0,0,0,0,0,46,56,205,1291,481,496,500,390,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,48,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,9,1,,-20,,,5.4,5.87,6.11,13.16,9.87,4.93,,3.52,,8.22,3.52,3.29,9.16,3.76,7.52,4.46,3.99,,12.92,4.46,3.99,5.4,3.99,,3.52,5.87,4.7,,11.98,31.71,8.69,,14.33,,,4.23,,6.81,40.88,6.58,9.63,,4.93,8.46,5.87,7.28,5.64,5.64,3.99,,25.638889,21.122222,31.866667,0.9652,21.759259,79.00312
US_GA_13009,2021-06-28,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,1,0,4601,135,0,2549,0,0,0,1,0,0,0,0,0,0,46,56,205,1292,481,496,500,390,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,48,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,16,6,,-16,1,,7.01,9.69,3.92,13.61,8.87,6.39,,5.77,5.57,4.74,,5.57,10.52,3.71,5.77,4.95,7.63,4.33,12.99,3.09,3.3,4.95,4.54,3.3,6.39,5.16,5.98,5.16,8.87,32.16,5.16,2.89,10.72,2.89,6.6,6.19,,6.6,47.01,4.54,9.28,3.5,3.5,6.8,6.6,5.16,5.77,3.3,5.77,,25.511111,20.427778,31.577778,0.0,21.209877,77.060632
US_GA_13009,2021-06-29,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,0,0,4601,135,272,2821,0,0,0,0,0,0,0,0,0,0,46,56,205,1292,481,496,500,390,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,48,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,13,2,,-20,3,4.6,5.8,9.01,3.0,11.21,7.21,5.61,3.0,3.0,5.0,3.8,4.0,,6.21,5.21,4.2,3.2,,,10.21,6.21,3.2,4.2,,4.0,5.0,8.61,7.41,3.4,12.01,28.23,5.41,4.0,11.61,4.6,3.2,5.21,,8.81,44.44,8.01,10.01,4.4,2.8,8.61,5.21,6.21,3.8,4.4,4.4,,25.927778,21.938889,31.088889,2.3876,21.358025,75.895437
US_GA_13009,2021-06-30,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,4,0,4605,135,15,2836,0,0,0,2,0,0,0,0,0,0,46,56,205,1294,481,496,500,390,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,48,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,9,10,,-18,3,2.99,4.18,10.16,3.19,12.36,10.16,7.17,3.39,4.18,5.78,4.38,2.99,3.99,6.98,3.19,4.38,3.19,5.58,4.18,10.96,3.39,,5.58,4.38,4.58,3.39,5.78,,3.79,11.76,23.92,3.39,4.98,12.36,2.99,3.39,4.38,,6.38,41.66,4.78,9.37,4.38,2.79,10.96,6.98,4.18,4.18,2.99,2.79,,25.277778,20.864198,31.580247,2.328333,21.777778,80.775243
US_GA_13009,2021-07-01,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,-1,0,4604,135,20,2856,0,0,0,1,0,0,0,0,0,0,46,56,205,1295,481,496,500,390,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,48,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,18,13,,-17,3,,5.94,10.04,5.33,11.68,10.66,4.1,,4.71,7.58,4.92,,4.51,10.04,6.97,7.79,3.89,7.17,3.89,7.99,4.51,4.1,4.92,2.87,,4.92,4.71,4.92,3.48,12.91,28.69,6.97,,11.89,3.28,4.92,,4.71,3.07,45.5,6.76,9.02,3.28,3.69,5.74,7.38,5.33,2.87,3.89,4.3,3.28,25.011111,20.605556,31.211111,7.8232,21.388889,80.231311
US_GA_13009,2021-07-02,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,1,1,4605,136,1,2857,0,0,0,1,0,0,0,0,0,0,46,56,205,1296,481,496,500,390,261,160,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,10,18,,-22,4,3.27,5.66,9.36,5.66,16.32,10.23,8.05,,4.13,6.31,,,4.13,10.01,5.01,5.66,5.88,5.44,3.48,9.79,5.22,,,,,3.7,6.09,5.01,3.27,7.83,28.29,6.53,5.88,11.32,4.57,4.13,5.01,,5.66,41.57,4.79,8.49,,,8.92,5.01,3.48,3.05,3.7,,,24.083333,21.544444,28.211111,4.1656,22.345679,89.940232
US_GA_13009,2021-07-03,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,0,0,4605,136,40,2897,0,0,0,0,0,0,0,0,0,0,46,56,205,1296,481,496,500,390,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,2,17,,-17,-1,,,8.02,6.01,11.02,6.76,5.76,,6.76,6.76,5.51,,,8.02,6.26,5.76,,4.51,,8.27,6.26,,4.51,5.51,,5.01,6.76,,4.26,8.02,30.56,4.01,,9.27,,4.76,,,5.51,40.83,4.01,8.27,,,7.26,4.51,5.51,,,,,24.388889,20.233333,29.355556,2.624667,19.216049,72.487979
US_GA_13009,2021-07-04,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,0,0,4605,136,0,2897,0,0,0,0,0,0,0,0,0,0,46,56,205,1296,481,496,500,390,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-5,5,,-32,,,5.21,6.25,,18.22,4.95,6.51,,,6.51,4.42,,,8.85,3.9,,5.99,,,8.07,4.95,,,5.46,,,8.33,3.64,,7.29,24.46,,,12.49,,3.9,4.95,,,43.2,,10.67,,,5.99,4.42,7.55,,4.68,6.51,,23.605556,16.805556,31.177778,0.0,16.925926,65.952384
US_GA_13009,2021-07-05,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,0,0,4605,136,0,2897,0,0,0,0,0,0,0,0,0,0,46,56,205,1296,481,496,500,390,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,8,0,,-55,12,3.75,6.39,7.71,4.63,12.56,8.81,5.29,,3.97,5.95,4.85,,4.85,10.35,5.73,6.83,6.61,5.07,3.31,8.15,3.75,3.97,6.61,3.52,,,3.08,5.07,,10.13,26.0,7.93,4.63,13.22,3.31,3.31,,,4.19,45.82,4.19,8.81,3.31,3.97,7.93,4.85,5.73,6.39,6.61,4.85,,24.455556,17.405556,31.816667,0.0,17.969136,67.252587
US_GA_13009,2021-07-06,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,5,0,4610,136,32,2929,0,0,0,1,1,1,0,0,0,0,46,56,205,1297,482,497,500,390,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,13,3,,-21,3,4.08,7.14,7.34,5.3,15.51,10.0,5.3,,,4.9,5.3,4.69,5.1,8.98,7.75,4.69,5.71,4.69,3.67,11.22,6.12,,6.33,3.67,,4.49,5.92,4.29,,12.45,25.5,5.51,4.08,14.69,3.47,4.08,4.69,3.88,7.96,41.01,3.67,12.45,3.67,2.86,7.55,7.96,4.49,3.67,3.47,3.88,,25.172222,18.961111,31.766667,3.048,19.753086,71.839849
US_GA_13009,2021-07-07,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,2,0,4612,136,10,2939,0,0,0,0,0,1,1,0,0,0,46,56,205,1297,482,498,501,390,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,3,5,,-19,5,5.89,6.09,6.3,2.84,15.64,10.56,4.26,,5.08,5.69,4.26,3.05,3.45,8.73,4.47,8.12,5.69,6.7,,10.15,5.69,2.84,4.47,,3.45,5.69,4.06,5.48,3.45,10.56,28.23,6.09,3.86,11.98,3.65,4.47,4.06,3.86,6.91,49.35,5.28,9.75,,4.67,8.33,6.09,5.89,5.69,4.06,5.28,2.84,24.537037,20.524691,30.123457,13.123333,20.944444,81.129289
US_GA_13009,2021-07-08,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,1,0,4613,136,19,2958,0,0,0,0,0,-1,0,0,0,0,46,56,205,1297,482,497,501,390,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,9,1,,-18,5,,5.71,9.01,5.05,15.6,8.13,4.83,3.3,,5.27,7.25,5.27,5.05,4.17,4.17,5.05,4.39,5.49,3.74,8.35,4.83,6.37,4.17,,,4.17,5.71,3.96,,8.35,25.05,5.93,3.52,9.45,6.15,3.74,3.96,,7.03,49.01,3.3,10.55,,3.52,6.59,4.62,6.37,5.71,,5.27,,24.361111,20.826389,31.020833,8.128,21.603175,84.251095
US_GA_13009,2021-07-09,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,1,0,4614,136,0,2958,0,0,0,1,0,0,0,1,0,0,46,56,205,1298,482,497,501,391,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-2,-4,,-18,5,,7.14,7.14,6.49,12.34,9.96,4.33,3.25,3.9,3.9,3.68,,4.33,9.52,4.76,6.92,,7.36,,8.66,5.63,,4.11,3.68,,3.46,4.33,3.25,,9.52,31.16,7.14,,10.17,,,4.33,,5.41,44.58,,9.74,,3.25,7.36,5.41,5.84,7.14,,3.68,,25.319444,21.715278,32.430556,14.2748,22.444444,81.27873
US_GA_13009,2021-07-10,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,0,0,4614,136,1,2959,0,0,0,0,0,0,0,0,0,0,46,56,205,1298,482,497,501,391,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-4,-4,,-9,1,4.01,6.14,15.82,4.72,9.91,9.21,4.25,,4.01,5.9,5.19,,3.31,6.61,5.67,5.67,3.78,,,9.68,3.78,,6.85,,3.31,5.9,3.78,4.72,4.01,5.19,28.8,4.96,,10.86,,,4.49,,,42.02,4.25,6.14,,5.43,10.39,6.14,3.31,3.31,,3.54,,24.819444,21.090278,31.708333,7.1755,21.849206,83.101828
US_GA_13009,2021-07-11,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,0,0,4614,136,0,2959,0,0,0,0,0,0,0,0,0,0,46,56,205,1298,482,497,501,391,261,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,3,-4,,-17,,3.24,6.01,8.32,6.01,11.33,6.7,5.78,3.93,3.47,5.32,6.93,3.47,6.7,11.33,4.62,4.39,4.85,3.93,,7.63,7.17,3.24,5.78,,6.7,3.93,7.63,10.17,,9.02,28.66,5.09,3.24,12.25,3.47,,7.63,,5.78,48.54,5.32,12.71,,,9.71,3.24,5.09,5.55,,6.47,3.7,24.430556,20.965278,30.548611,2.8956,21.952381,86.005191
US_GA_13009,2021-07-12,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,7,0,4621,136,49,3008,0,0,0,1,2,0,1,1,1,1,46,56,205,1299,484,497,502,392,262,161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,1,0,0,0,0,0,0,0,0,5,16,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,10,2,,-19,3,,6.52,7.95,3.87,12.43,8.96,5.3,5.3,5.09,6.32,3.87,,6.72,10.19,3.06,4.69,3.46,5.71,,10.8,5.5,4.69,4.69,3.87,2.85,5.5,5.91,5.71,3.26,9.98,29.75,5.3,4.48,11.41,3.87,4.08,3.87,,5.5,50.73,5.3,12.02,,2.85,8.96,4.89,5.3,6.72,3.26,3.26,,24.993056,21.125,31.645833,3.1115,21.690476,81.668644
US_GA_13009,2021-07-13,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,1,0,4622,136,0,3008,0,0,0,0,0,0,0,0,0,0,46,56,205,1299,484,497,502,392,262,161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,16,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,11,3,,-18,4,4.54,4.75,9.7,5.99,13.42,11.15,3.72,,3.92,7.85,3.3,4.75,4.54,11.98,4.13,7.64,,5.37,6.19,11.15,5.16,3.3,5.58,4.75,,3.1,5.16,4.13,,9.5,30.56,6.4,,12.8,6.61,,5.16,4.13,4.75,48.11,5.58,10.53,,,7.43,5.78,5.37,5.37,4.54,5.16,3.1,23.791667,20.361111,30.465278,17.018,21.214286,84.90056
US_GA_13009,2021-07-14,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,1,0,4623,136,16,3024,0,0,0,0,1,0,0,0,0,0,46,56,205,1299,485,497,502,392,262,161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,30,49,0,0,0,0,0,0,0,0,0,0,0,0,5,16,16,32,61,78,58,64,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,7,3,,-16,3,3.52,5.79,8.48,4.14,17.17,11.17,4.34,,5.17,5.79,7.86,3.1,4.55,8.69,3.31,2.9,4.55,5.38,3.93,13.86,2.9,4.14,8.89,3.52,,4.55,7.65,4.96,3.31,9.1,30.82,6.41,,10.76,3.31,3.93,7.03,4.55,6.0,43.85,6.41,12.41,3.72,,8.48,6.83,5.38,6.83,3.1,4.55,,26.155556,21.283333,31.794444,6.053667,21.858025,77.499138
US_GA_13009,2021-07-15,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,-1,0,4622,136,0,3024,0,0,0,0,0,0,0,0,-1,0,46,56,205,1299,485,497,502,392,261,161,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,2,13,23,29,49,0,0,0,0,0,0,0,0,-1,1,0,0,5,16,16,32,61,78,57,65,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,14,7,,-16,3,5.68,5.08,9.74,4.26,12.38,9.34,5.68,,3.25,4.26,9.54,,4.87,6.09,,4.47,3.86,7.31,4.06,10.96,4.26,3.65,7.11,,2.84,4.47,6.7,6.09,6.29,9.54,26.19,5.08,4.06,13.6,,4.06,8.93,,4.87,40.2,4.06,10.56,3.86,2.84,6.7,4.67,9.14,3.86,3.45,3.25,,25.944444,21.027778,32.994444,0.22225,22.234568,79.754342
US_GA_13009,2021-07-16,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,7,0,4629,136,0,3024,0,0,0,1,0,0,0,0,0,0,46,56,205,1300,485,497,502,392,261,161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,29,49,0,0,0,0,0,0,0,0,0,0,0,0,5,16,16,32,61,78,57,65,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,1,1,,-20,3,,4.96,9.48,,11.42,10.56,9.48,3.66,,5.6,5.17,,,9.48,3.02,4.74,5.38,5.38,,11.85,5.6,4.09,5.6,,,7.32,,3.66,6.68,11.85,30.37,6.46,5.38,10.12,,4.96,5.17,,6.03,43.95,5.38,8.19,,3.02,6.25,6.68,7.11,5.82,4.96,6.03,,25.933333,21.455556,32.25,4.6736,22.098765,79.256358
US_GA_13009,2021-07-17,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,0,0,4629,136,0,3024,0,0,0,0,0,0,0,0,0,0,46,56,205,1300,485,497,502,392,261,161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,29,49,0,0,0,0,0,0,0,0,0,0,0,0,5,16,16,32,61,78,57,65,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,4,4,,-13,0,4.15,3.42,6.1,3.9,11.22,6.59,5.61,,,5.86,4.88,,,6.83,3.42,,4.39,6.1,3.42,7.81,5.37,4.15,4.15,3.9,,,5.12,8.29,,8.78,26.35,6.83,6.59,11.47,3.66,3.42,6.1,4.63,3.66,40.74,4.39,8.54,3.42,,10.98,,7.56,3.66,3.42,3.9,,26.627778,21.522222,32.966667,0.943429,21.882716,74.470019
US_GA_13009,2021-07-18,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,0,0,4629,136,0,3024,0,0,0,0,0,0,0,0,0,0,46,56,205,1300,485,497,502,392,261,161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,23,29,49,0,0,0,0,0,0,0,0,0,0,0,0,5,16,16,32,61,78,57,65,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,9,6,,-21,,4.54,8.37,8.13,7.41,15.06,8.61,6.21,,3.58,5.02,4.3,,5.02,6.45,,6.45,4.54,5.74,3.35,7.65,6.21,4.3,4.06,3.35,,7.65,6.45,6.45,6.21,5.26,26.29,7.41,5.02,10.04,,,4.06,4.3,5.02,44.46,4.3,8.37,4.54,3.58,8.13,4.78,5.97,5.97,,5.26,,25.733333,21.755556,31.638889,0.0,21.703704,77.851728
