location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asperger_syndrome,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bacterial_vaginosis,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_canker_sore,search_trends_chest_pain,search_trends_chronic_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dandruff,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_dysmenorrhea,search_trends_edema,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_generalized_anxiety_disorder,search_trends_gout,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hemorrhoids,search_trends_hives,search_trends_hypercholesterolemia,search_trends_hyperglycemia,search_trends_hypertension,search_trends_hyperthyroidism,search_trends_hypotension,search_trends_hypothyroidism,search_trends_implantation_bleeding,search_trends_indigestion,search_trends_infection,search_trends_inflammation,search_trends_inflammatory_bowel_disease,search_trends_insomnia,search_trends_iron_deficiency,search_trends_itch,search_trends_kidney_failure,search_trends_kidney_stone,search_trends_knee_pain,search_trends_lesion,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_mood_disorder,search_trends_myocardial_infarction,search_trends_nasal_congestion,search_trends_nausea,search_trends_neck_pain,search_trends_obesity,search_trends_otitis,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_pneumonia,search_trends_podalgia,search_trends_psychosis,search_trends_scar,search_trends_sciatica,search_trends_shortness_of_breath,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_apnea,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_swollen_lymph_nodes,search_trends_toothache,search_trends_tumor,search_trends_type_2_diabetes,search_trends_urinary_incontinence,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vertigo,search_trends_vomiting,search_trends_wart,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18091,2021-12-15,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,75,1,18397,280,0,58076,1,2,5,4,1,10,15,11,13,9,71,272,969,1256,530,3095,3065,2765,2660,2022,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,31,44,8731,9470,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,14,9,11,27,-20,2,1.07,3.15,4.45,3.88,11.25,1.91,7.31,4.33,1.01,1.29,3.49,1.69,4.61,1.41,3.6,1.35,2.81,,,2.31,0.79,1.46,0.9,10.75,2.93,7.09,2.48,0.79,1.91,4.56,1.91,8.61,4.11,1.8,1.18,,2.64,1.69,4.84,3.21,2.02,3.04,1.01,,3.15,1.41,4.22,2.08,2.48,1.18,0.96,1.07,1.29,6.02,1.01,1.24,1.91,,1.74,20.09,5.34,0.9,1.91,2.08,5.4,1.74,1.24,1.91,0.84,2.76,3.32,4.45,1.12,2.87,2.36,2.14,0.9,4.67,,32.91,2.25,2.14,0.84,1.86,,1.91,1.52,1.29,1.12,2.42,3.49,4.73,1.01,1.69,1.91,2.48,2.19,4.05,1.63,0.9,0.84,4.05,0.96,4.05,2.14,0.79,2.7,1.41,1.63,1.69,12.783333,8.633333,17.072222,1.326444,,8.972222,79.6519
US_IN_18091,2021-12-16,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,78,1,18475,281,45,58121,0,3,3,3,2,11,10,16,14,10,71,275,972,1259,532,3106,3075,2781,2674,2032,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,37,41,8768,9511,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,9,10,10,27,-20,2,2.39,4.21,5.92,4.04,11.79,3.19,7.74,4.67,0.97,1.65,4.21,0.8,5.18,0.97,3.25,1.82,2.62,1.02,1.54,2.28,,1.14,,10.36,2.68,7.12,3.3,,2.05,3.7,1.54,8.31,4.27,1.37,1.82,1.08,2.56,1.99,4.73,5.18,1.82,3.76,0.85,,3.07,0.8,3.36,2.11,2.33,1.02,,1.59,1.59,6.66,0.8,1.59,1.2,0.85,1.02,19.59,4.61,1.08,2.79,1.59,5.81,1.25,1.59,1.94,1.08,2.85,3.93,3.13,1.02,2.5,2.28,2.56,1.48,4.21,1.25,31.26,1.25,2.11,1.14,1.82,0.85,1.88,1.25,,,2.11,2.79,5.47,0.97,2.11,1.88,2.11,2.11,5.18,1.25,,1.08,5.29,1.25,3.47,2.22,,2.62,0.97,1.82,2.22,11.888889,3.709877,16.919753,0.09525,,5.895833,66.956287
US_IN_18091,2021-12-17,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,81,0,18556,281,60,58181,0,2,6,5,2,12,17,11,11,7,71,277,978,1264,534,3118,3092,2792,2685,2039,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,39,42,8807,9553,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,1,0,4,24,-21,3,1.41,3.58,6.51,3.81,11.73,2.35,6.39,4.11,1.82,2.05,3.7,0.94,5.1,1.29,3.87,1.7,3.4,1.64,0.88,2.0,,2.0,1.11,13.38,2.4,7.04,2.88,0.88,2.93,3.64,1.58,7.74,3.64,1.82,,1.23,1.94,1.76,3.52,4.52,2.46,4.05,,1.06,3.11,1.41,3.23,1.94,2.7,1.11,1.11,1.47,0.88,6.51,,1.35,1.7,1.41,1.11,20.24,4.58,,1.88,1.11,3.99,1.64,1.35,0.88,0.94,1.64,3.05,3.29,,2.11,2.88,2.29,1.58,3.7,0.88,30.74,1.64,2.46,1.58,2.05,1.0,1.41,1.0,1.0,0.82,2.64,2.88,5.04,1.17,0.82,1.52,1.82,2.76,4.52,1.41,,0.82,3.4,,4.93,2.11,1.52,2.35,1.23,2.29,1.82,1.216049,-3.290123,4.191358,0.0,,-4.569444,66.229671
US_IN_18091,2021-12-18,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,40,0,18596,281,0,58181,0,2,1,1,1,7,10,5,3,6,71,279,979,1265,535,3125,3102,2797,2688,2045,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,21,8826,9574,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,14,13,41,48,-8,1,1.97,4.84,5.09,2.54,10.18,1.84,3.88,3.25,1.21,2.1,2.42,,3.05,1.34,2.93,2.74,2.54,1.27,1.4,1.97,,1.34,,14.0,3.25,7.57,2.93,1.02,2.1,3.18,1.21,5.92,3.37,1.78,,,1.59,2.8,3.88,4.58,2.23,3.94,,,4.07,1.72,4.64,2.29,2.86,1.27,1.34,,,4.71,,,1.27,1.4,1.53,21.0,5.28,0.89,2.29,1.53,6.04,0.89,,1.72,,1.97,2.86,3.37,,1.97,3.12,2.1,1.4,2.8,1.27,29.71,,2.04,1.02,1.78,,1.08,1.46,,,2.86,2.67,4.39,1.46,,1.21,1.59,2.23,3.44,1.15,0.95,,2.67,1.65,3.44,2.35,1.02,2.48,,2.35,1.65,1.877778,0.022222,3.505556,4.789714,,-0.423611,85.530238
US_IN_18091,2021-12-19,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,26,0,18622,281,68,58249,0,0,4,0,1,6,3,6,2,4,71,279,983,1265,536,3131,3105,2803,2690,2049,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,13,8839,9587,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,17,14,18,24,-17,1,1.39,4.75,5.57,3.29,8.17,1.2,6.46,4.18,1.46,1.27,2.91,1.33,4.37,1.2,2.34,1.84,2.34,1.2,1.9,2.47,,1.2,1.08,13.11,3.61,8.36,2.91,1.27,1.2,3.23,1.39,6.21,3.67,1.9,1.27,1.01,1.39,2.41,2.79,4.05,2.72,3.23,,1.77,3.93,1.33,5.07,1.84,3.1,1.01,,1.14,0.89,5.51,,1.39,1.39,1.08,1.2,21.28,3.1,1.01,2.03,0.89,6.21,1.39,,2.15,,2.15,2.79,4.18,,2.41,2.41,1.46,1.46,2.72,1.71,33.18,1.39,1.65,1.71,1.77,,0.89,2.09,0.95,,3.42,2.28,5.0,1.58,1.01,1.9,2.41,1.84,5.64,,1.14,0.89,2.98,1.33,3.48,1.84,1.65,2.91,1.33,2.28,2.09,1.233333,-0.122222,3.016667,0.2794,,-3.145833,73.942603
US_IN_18091,2021-12-20,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,90,2,18712,283,22,58271,2,5,5,4,4,11,14,17,15,10,73,284,988,1269,540,3142,3119,2820,2705,2059,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,46,44,8885,9631,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,20,11,8,31,-26,4,1.39,4.29,6.76,2.96,10.87,2.05,6.88,4.29,1.21,1.99,4.04,1.27,5.74,2.23,3.62,2.23,2.72,1.45,1.51,2.72,0.97,1.69,,14.97,3.44,7.55,3.02,1.57,2.29,4.41,2.35,6.52,5.37,1.39,1.21,,1.21,2.96,3.5,4.11,2.35,3.98,,,4.77,1.09,4.17,2.29,3.62,1.75,,0.97,0.84,6.94,1.39,,2.17,0.84,1.75,20.89,5.19,1.21,2.35,1.45,6.28,1.63,1.15,1.45,,3.08,3.74,4.35,,1.75,2.96,3.26,1.03,4.65,1.87,34.78,1.03,1.03,1.33,1.99,,1.09,1.93,1.99,,2.9,3.74,5.31,1.21,1.33,2.72,2.96,2.11,5.19,,1.63,1.33,3.74,1.09,5.01,2.11,0.84,3.5,1.03,1.45,2.11,0.655556,-2.044444,5.177778,0.0,,-3.020833,77.357581
US_IN_18091,2021-12-21,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,101,1,18813,284,19,58290,0,1,6,6,4,31,12,8,16,12,73,285,994,1275,544,3173,3131,2828,2721,2071,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,39,62,8924,9693,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,15,15,-4,30,-28,5,2.05,5.01,7.0,3.56,10.8,2.48,6.34,5.43,0.91,2.29,3.98,1.57,3.98,1.27,3.68,2.11,2.05,1.09,2.29,2.9,,1.57,,15.09,2.84,7.3,2.48,1.39,2.05,3.08,1.57,6.94,4.83,1.81,,,1.75,1.81,3.98,5.98,2.78,4.04,1.03,1.15,4.17,1.69,4.83,2.41,2.6,1.09,0.84,0.84,,6.88,0.91,1.63,1.33,1.63,1.75,21.07,6.16,1.57,2.54,1.81,5.55,1.45,1.39,1.09,1.45,2.17,3.44,3.86,1.03,1.93,3.74,1.81,1.51,5.13,1.15,31.87,1.15,1.93,1.33,2.66,1.27,1.33,1.51,1.63,0.97,2.17,3.2,4.47,2.41,0.91,1.27,3.26,2.35,4.53,,,,3.32,1.21,5.25,3.08,0.84,3.14,1.39,3.08,1.69,0.716667,-4.15,5.277778,0.0,,-2.159722,84.108548
US_IN_18091,2021-12-22,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,121,0,18934,284,41,58331,0,3,6,4,1,22,25,22,19,12,73,288,1000,1279,545,3195,3156,2850,2740,2083,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,58,63,8982,9756,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,25,21,19,43,-30,5,0.99,4.25,6.1,2.96,11.58,1.48,5.91,4.99,,1.29,3.45,0.92,4.25,0.99,3.94,1.85,2.28,1.05,2.09,2.34,1.23,,0.99,16.39,3.2,7.64,2.65,1.23,1.97,2.9,1.54,6.96,5.42,2.03,1.29,0.92,1.35,2.4,4.43,5.11,2.9,3.94,0.86,0.92,3.57,1.48,4.68,1.85,2.34,1.6,1.23,,1.17,7.33,1.05,1.29,1.97,,,25.01,5.48,1.35,3.08,1.29,5.3,1.79,1.29,1.29,0.92,2.03,3.76,5.24,,2.03,3.63,2.22,0.99,4.93,1.79,32.83,1.6,1.79,1.6,2.22,,1.11,1.42,,,3.14,2.22,5.3,1.6,1.29,1.48,3.27,1.91,4.31,1.11,1.17,,3.94,0.99,3.88,2.83,0.92,3.7,1.11,2.71,1.85,-2.05,-5.288889,3.205556,0.0,,-8.715278,61.091366
US_IN_18091,2021-12-23,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,93,0,19027,284,34,58365,0,4,9,9,2,24,7,12,11,10,73,292,1009,1288,547,3219,3163,2862,2751,2093,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,40,53,9022,9809,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,40,46,13,31,-42,7,0.98,4.37,5.54,3.45,12.32,2.71,6.22,3.82,,2.03,3.14,1.29,4.43,1.11,3.33,1.23,2.65,1.23,1.48,2.46,,1.48,0.92,14.53,4.06,8.56,2.77,,1.85,3.69,1.79,7.08,4.13,1.6,0.86,1.29,1.85,2.83,3.76,5.79,2.65,3.14,0.86,0.92,3.51,0.98,2.89,2.22,1.97,0.92,1.05,,0.98,5.6,1.05,0.86,2.28,1.17,0.98,23.58,4.74,0.92,2.09,2.4,5.73,1.6,1.48,1.48,,2.46,3.45,4.37,,2.4,2.28,2.03,,3.02,1.29,33.07,,2.03,0.86,1.48,0.86,1.42,1.23,1.85,0.92,2.4,3.39,5.05,1.05,,1.79,3.08,1.17,6.04,1.23,0.86,0.98,3.94,1.23,5.05,2.59,0.86,2.96,1.11,1.6,1.66,0.35,-4.594444,5.961111,0.0,,-5.534722,65.473207
US_IN_18091,2021-12-24,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,53,0,19080,284,0,58365,1,0,2,5,1,11,6,10,5,5,74,292,1011,1293,548,3230,3169,2872,2756,2098,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,27,26,9049,9835,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,-20,18,-12,-18,-69,16,,3.8,6.46,3.0,8.99,1.67,5.0,2.87,1.2,1.86,2.33,0.93,3.93,,2.8,,1.93,1.4,1.47,2.67,,1.13,,14.26,2.73,8.39,2.4,,2.0,3.86,1.33,6.33,4.86,1.4,,,1.33,1.73,2.93,4.86,2.06,2.67,,,3.2,1.27,3.33,1.73,1.67,1.33,,1.33,1.07,5.26,,,0.93,1.13,1.33,21.45,4.2,,2.0,0.93,5.6,,1.47,1.2,,2.2,3.26,3.2,,2.0,4.13,2.33,1.07,2.67,1.27,29.91,0.93,1.33,1.27,1.53,,0.93,1.53,1.07,,2.6,2.8,4.4,1.33,1.73,2.2,2.67,1.33,5.66,1.2,1.07,,3.0,1.0,3.13,2.46,1.13,3.33,,2.06,1.73,5.950617,0.283951,11.469136,0.0,,4.142857,89.47511
US_IN_18091,2021-12-25,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,17,0,19097,284,0,58365,0,3,1,0,0,2,2,3,4,2,74,295,1012,1293,548,3232,3171,2875,2760,2100,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,7,9059,9842,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,-85,-46,3,-17,-68,9,1.12,5.76,5.49,3.64,8.73,,4.76,2.98,1.59,1.52,2.98,1.06,4.5,,3.04,1.72,1.92,1.59,1.59,2.18,,1.32,,14.49,3.97,7.68,2.58,0.93,0.99,3.31,1.85,5.03,3.97,1.65,,,1.59,1.85,3.24,4.17,2.91,3.18,,,3.38,1.32,3.84,1.79,2.38,0.99,1.26,,,3.97,,,,1.32,1.12,15.62,3.24,1.06,1.59,,5.29,1.99,1.19,1.39,,2.18,2.65,3.31,,1.59,2.52,2.18,1.46,3.18,1.12,30.84,,1.72,1.46,1.26,1.46,1.26,2.18,,,2.45,2.32,3.9,1.39,1.06,1.92,3.18,1.19,4.57,,,,2.65,,3.38,2.12,,3.04,,1.99,2.05,8.685185,2.419753,13.135802,1.197429,,7.428571,89.431168
US_IN_18091,2021-12-26,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,62,0,19159,284,0,58365,1,4,4,1,5,16,13,8,4,5,75,299,1016,1294,553,3248,3184,2883,2764,2105,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,24,38,9083,9880,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,2,0,20,30,-25,3,0.93,5.24,6.97,3.39,10.05,1.23,5.3,4.44,,1.48,2.96,,4.87,0.93,2.96,1.79,1.67,1.79,1.36,1.91,1.05,1.54,,18.32,2.84,9.5,2.96,1.73,1.48,3.76,1.11,6.85,4.69,1.97,1.23,,1.29,2.96,4.32,5.98,2.04,4.32,,,3.95,1.54,4.69,1.79,3.39,1.11,,0.93,1.29,5.61,0.93,,1.48,,1.85,21.71,4.56,,2.47,1.6,5.43,,1.97,0.93,,3.02,2.59,3.82,,1.97,3.52,2.16,1.67,3.88,2.28,33.8,1.29,2.04,1.79,1.48,0.86,1.11,2.28,1.36,1.11,3.02,2.77,4.87,1.23,1.11,1.6,3.58,1.67,5.74,1.17,1.54,1.85,2.9,1.29,4.25,2.4,0.93,3.45,1.11,2.16,2.4,0.877778,-3.433333,4.8,0.0508,,-1.5625,86.489951
US_IN_18091,2021-12-27,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,212,0,19371,284,49,58414,1,3,8,12,11,37,52,26,37,15,76,302,1024,1306,564,3285,3236,2909,2801,2120,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,94,118,9177,9998,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,14,1,1,34,-41,10,0.99,5.7,6.16,4.3,11.04,1.16,6.86,4.71,0.99,2.27,3.2,0.81,5.52,1.1,3.31,1.74,2.73,1.22,1.74,2.27,,1.74,1.51,20.98,2.62,11.8,2.85,0.87,1.86,3.84,2.09,6.68,6.28,1.69,0.99,,2.27,2.27,4.24,6.97,2.33,3.89,0.87,0.93,3.89,1.74,4.88,1.98,3.08,1.63,,1.51,,7.26,1.1,0.93,1.63,,1.63,25.46,6.16,1.22,2.91,,4.53,0.99,1.63,1.28,,3.02,2.79,4.47,1.05,2.21,2.91,2.79,2.27,5.17,,37.78,1.63,2.21,1.22,2.96,,1.34,1.51,1.69,0.99,3.43,3.08,4.71,1.51,1.05,2.56,2.79,2.33,4.18,1.1,0.81,,3.66,1.69,4.65,2.96,0.93,3.49,0.87,2.33,1.63,3.605556,0.838889,6.944444,4.15925,,2.305556,91.274621
US_IN_18091,2021-12-28,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,305,1,19676,285,7,58421,2,9,13,15,8,91,51,45,35,24,78,311,1037,1321,572,3376,3287,2954,2836,2144,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,139,164,9316,10162,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,-5,-5,-11,14,-37,10,1.81,4.61,6.47,3.56,11.02,1.75,7.4,3.38,1.46,2.8,4.31,1.22,6.24,2.16,3.85,1.75,2.97,1.11,1.92,3.09,1.57,1.75,,20.17,2.86,10.96,2.8,1.11,1.75,4.26,1.92,6.59,4.2,1.34,1.4,0.93,2.1,3.32,5.66,7.05,2.21,3.85,,,3.96,1.63,5.54,2.62,3.09,1.46,1.34,,,7.52,1.05,,2.04,0.99,0.82,25.36,6.41,1.46,2.97,1.69,5.83,1.57,2.33,1.4,0.82,3.09,3.5,4.49,1.57,2.62,4.31,2.39,1.81,5.36,1.57,39.53,1.17,1.98,1.87,2.51,0.82,1.11,2.33,1.4,1.05,3.09,2.39,6.0,1.98,1.34,1.75,3.44,1.92,4.66,1.05,,,2.92,0.99,4.55,2.92,1.17,4.49,1.05,2.51,2.27,1.322222,-0.216667,4.522222,0.580571,,-1.083333,85.957174
US_IN_18091,2021-12-29,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,326,0,20002,285,30,58451,1,12,16,23,12,72,66,40,45,26,79,323,1053,1344,584,3448,3353,2994,2881,2170,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,145,177,9461,10339,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,8,2,10,39,-37,9,1.95,5.37,6.14,3.9,10.86,2.77,7.26,4.72,1.06,1.89,3.25,1.83,5.55,1.71,3.01,1.77,2.66,1.42,1.42,2.6,1.18,1.18,1.3,21.43,3.72,10.8,3.42,1.3,1.95,4.19,1.89,8.27,4.55,1.53,1.06,1.48,1.65,2.95,5.43,6.73,1.59,4.61,1.36,0.83,5.31,1.36,5.43,1.89,2.66,1.3,1.24,0.94,,5.9,2.07,1.0,0.83,1.18,2.12,23.26,6.14,1.53,3.84,2.42,6.97,1.12,1.42,1.0,,3.25,4.96,5.37,1.06,1.71,4.78,2.48,1.24,5.25,,37.49,,2.6,1.24,2.3,0.83,1.18,1.65,0.89,1.36,4.43,2.89,5.9,1.89,1.36,2.66,3.66,2.24,4.96,1.0,1.71,0.89,3.6,1.3,4.84,2.77,1.06,3.42,,2.18,2.12,1.633333,0.322222,2.811111,2.0955,30.48,0.0625,90.304005
US_IN_18091,2021-12-30,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,272,1,20274,286,43,58494,5,4,7,14,15,53,45,40,44,26,84,327,1060,1358,599,3501,3398,3034,2925,2196,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,112,160,9573,10499,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,13,11,2,17,-41,10,1.23,6.31,5.2,3.74,10.99,2.63,6.43,4.03,1.7,1.46,2.63,1.29,4.91,1.7,3.45,1.64,1.99,1.23,2.1,2.1,0.94,1.29,,20.92,3.45,12.27,2.34,,1.64,3.51,1.58,7.48,5.43,1.46,1.17,0.88,1.75,3.33,4.38,6.31,2.22,3.33,,,4.5,1.93,4.79,1.81,2.98,1.23,,1.58,1.17,7.36,,,1.05,0.94,2.28,22.61,5.67,1.23,2.57,1.75,5.49,1.11,1.23,2.57,0.82,2.86,2.92,4.27,1.17,2.63,4.44,2.69,1.7,4.97,1.7,34.48,0.99,1.34,1.34,2.81,1.23,1.93,2.04,0.99,1.23,2.86,3.74,4.73,1.81,1.58,0.94,4.03,2.22,5.08,0.94,1.23,,3.27,1.46,4.03,2.16,1.7,3.21,0.99,1.99,1.75,0.316667,-0.983333,2.261111,0.0,,-2.541667,81.46394
